Starknet address;Allocation
0x024d7f1464c4bce61d9a9033b64781076a46fd2ec7673da4dfb7a522dd5d0a39;1000
0x0290b4a709e3606405e26e0570d6a65eacb8256a592e2c23515061ef3b40055b;1000
0x02bb9e3173e384f2683046278f12f490161dd0155ede52366f654be2c52b3058;1000
0x02c087fbb5436aa4a541c55796c4c4b57cfe25da4eb8ab7dbe6ce7dd3a40d9c6;1000
0x02c7c7a33d9e897d9dfababcb1d0830a62a3d6aa81d72d2c3179ca343f4fe364;1000
0x02db6048d67081dd029e6945deb8252d5dfb0d916282ebe3b5e85012fe87370a;1000
0x030c3f654ead1da0c9166d483d3dd436dcbb57ce8e1adaa129995103a8dcca4d;1000
0x03655a6afa21c73f7096b0ecca61967f1fe845056174d31d840cccfd2aa4eb77;1000
0x03813987ccfbd89f7eb23cd6b87c74fc92b6964c037bbee25e7c7968467bf921;1000
0x03a96ad766bb7c2aaee706a026285e7eb5b9900e6ab9546752337b89c227c488;1000
0x03af9c9db0e02de6b4210af6528fa0b2a6520d126bd1625f9bad957d2475df16;1000
0x03d92b435dacf4927a654f2f5ce880e6124decb052ce303d8576c9db9a307c18;1000
0x0416adf2b36790e698f35a8f5298577b426a610d9dcc2df2df02704bd8fc1cb7;1000
0x041f5a279f5dbe236e14db8ad85d63657d7129418ce8256bbf0758b8b6a24ee1;1000
0x04440dc4529b51d68ae1f5e15af536a694eece34c6d99c1a14dbcb2998025add;1000
0x04617e6fc0736dab08c7e6312769cbb766d59e65ad96a71e4b71d868cf628b1b;1000
0x046191f3ef79d2b593bf18289ff4c3761198926c3ec748a71ac87dce02d9c9b3;1000
0x047c9790a0a88f9133167ebdd6cc47507dc6c796552581a4a6078f54d1d92b7c;1000
0x04a7abc51525290e51afdf595742b0f7a87348bf5c80bcd644c46deab65997ad;1000
0x0512e1e83d30ae5717f545515b3ce3f22068d88d135976fba3ea6cef3efbb61a;1000
0x0521236415fc66cd4ec4e5b9eb90f479aae622e3d945d7b528b5f01bcbcaaa79;1000
0x053a0ca3a4b3044a2055a9bc77086daa162db8a51e07747ab412346f469620fb;1000
0x055e4c4b3bea8be2d794c313a4ee38a851d115cc17f30bc7fbe20eae3432e9e8;1000
0x0561dc86e39992eb9002678884f8b302163528c0ac5247049d3070d854afb4b9;1000
0x05854e275d709627eb88a95519326c528f8c5dc402d350d29e72dbcaf48b434f;1000
0x05d39c59a9c84f8a798cff01b932a399a57b407de16f84b6d87ce640138fffcf;1000
0x061275ea7bcf7049ffa63c5b6a54a92348dfb094cfcac7f88feb13fe4e140636;1000
0x0622c8a2dcc6391dc99b1b20cef277f33c6649bf0a3a941f5b89f82c7807d33f;1000
0x0662fa19fd112e41e38937482cfbc9cef79d04b81609b0d7fa36b19d494d7e98;1000
0x06994e8e51bb7a3f293c8934cdc66efcd06ce4d983b4ea3725a3955e01932abd;1000
0x06bcef826688f19c29de65420cc7a85a4dda5dec35831744a7846c69efa18527;1000
0x07014fcfd2ae1e6caea9e7d9b8a3a95e7ca6cf67d22dcd48324c7d5653a8d7a5;1000
0x071A817C680BE4c8C571114E8885214a0A03E52effd23650ade1f8245f6fe925;1000
0x074cb2ced3b83dbb670b75abf5f93cc26bcb55954d200dfab0092fbcc544f39b;1000
0x07ad472bb245bf951d4306c3e5d0b1fcbb0f07bb5d0aa1bc5113ee473700cc16;1000
0x07b2d5a3ce8b6caf9224593a06ccb91acbde61ccdaf34308b9b4ab9738c6cd60;1000
0x07bd19ad0c988198c7ac88a5045be48aad26b1508c3944263444f66b025b385d;1000
0x07ece7e358bfac87c366bc30fea34f51cdecf5f9220e5aba8a8f8ac543356cbd;1000
0x07f71aeba14063db9b3798d1cce399c274b44fd0a849b1b05fe60c6f46a43939;1000
0x0103e91a8d96ff0a8a64f123a548159032b39455e6554d5787397f889a356019;1001.0978594323
0x02092bb5df5d5ab549aed3d47c281f752e7031a55f873f9066a3a494770a7506;1004.21529316085
0x0377c8b0435e16302aa425a2a078ee9019e58e2f55f13f83dda3ddfc086d2462;1072.3972026228
0x0302d4dfa941052a2e4ef5e131a60bfc8c1aa1d6e11990e1c7ad42a324034c58;1129.55015431297
0x003b4635841fD07ddC35E79c9844385874d478ACD1127cCD71E975d6EB8304a6;1156.96954586003
0x0239dab071615145569059beb9c890311744e46185bcfe2787ec9a25dae2e771;1165.28270246951
0x06b53ae9620826e1aab71286b1fbb532439393282747c572806656932f3be7a7;1167.36099162188
0x07f7ca181547644953a49c4f7bbcea25d4b46843e3522b6ec0d3182bf1e713df;1167.36099162188
0x01aea6568e1cfa0cbf25f62ac8a7c3418c5ea9766ba3fac9b71b9701a68e1882;1173.59585907899
0x078437684f2fe93ce5f4a9ad2071b786e114827b41307cc9b43ef3e27a89c238;1173.59585907899
0x07ddce3559b2067eeb7797477cc150ba18d75c7a95f938049d1f7a1df5a69cfe;1173.59585907899
0x01127907415ebb2f72655eb222bf51bf13812aa0fe0df27b9a9d0a0e662d6775;1175.67414823136
0x0178353dcbec727571b543d7dc7df7f55393295fa2bdd0f4464510308db3f2fa;1175.67414823136
0x037bd7137816f722fd25c62e73ae1d32843725d64d5ab88a8b15b3b52507a2fa;1176.71329280754
0x07222a29529a1561af22d603da342aa9882c5015c79300aabee2f3830eb9ee33;1176.71329280754
0x00ce4955194ff2e1f00c86959c8b84c87dec1ba2f57eb13780c891804e340948;1178.79158195991
0x01dc1eb064abc6e7df677644eceb1e74f8b96fb86c637c39e6029df56df1ea70;1182.94816026465
0x07d7f6bec87bd2856fba8b104f5671db4de0ae93b7d4109268e0b4438eeb46b0;1182.94816026465
0x013b93d74da8e84c1bf023359d2094133ef89cfaee9796d59edad8fd47b31123;1183.98730484084
0x07e5e3a59ce7a2e698f88bfdcc901ab176e8c15d7dff0c66f9fb8d51af21d2f6;1183.98730484084
0x00edd7f0f5feab3e97592c0d4fa5221c8a465727727d55ab993b14f365c1c03f;1195.41789517887
0x01e068b531842bd81e2ef58135309a7b352c16c679e0fdb498d1822ac12e26af;1196.45703975506
0x034ce724ca55cb236ef538ff7162cc12b9e085b13cbd86bc8e334a2638514f77;1197.49618433124
0x04b131d22962d0e19d42f34182ab0681edce78a343e3fa76f386923c7aa591fa;1197.49618433124
0x012fececd10b36b1fbcfe8482c4f64d27a0c8d651f6d73a215e6d463e968e94a;1207.88763009309
0x0448d4da09fb0337ac34548e933fa857eb6cb4b98f6f52746b8e4ebba1057cfc;1207.88763009309
0x05ee59024673fcedbb5749e928d982c5590be80d9340fc11fa25401197d35fa4;1207.88763009309
0x03d9ec8f0f1f766ee50739a30ce865448bc7978f6e70f2e3ad0c4a88431976dd;1273.35373839274
0x01372bC113E1Ab3a1D6E6F017C2E24450DC4a84Bc89ffE8e185561e0065f27Df;1282.05128205128
0x0718505b87b5a448205ae22ac84a21b9e568b532ed95285c4c03973f8b1a73e8;1283.34355158833
0x01062462ED443D2565290732C9206F9eC27c509A53c3D98a8200557558CBB82b;1388.88888888889
0x04031D88C5A1b685761B09baD139B60f04E699Bc86F99EE7735A995Bd1F7A7a8;1388.88888888889
0x044A130CeA9E2FbE23e9f6fb73e4FEF874C37d5dB119a9EadE29A65828831CFa;1388.88888888889
0x050f513dbc8861e9bb031c7a6611d9c500c602fbac718bba99b1a198aca471da;1388.88888888889
0x0613A36DEf3b111659C17B62c937430d36320c77D6e761465D83cb4a96ABf1C8;1388.88888888889
0x06B2e868586A198c1Ec3Bc35E8958C4050b8Ae1a7bc25aB4654f52eaBF7A0E43;1388.88888888889
0x02a4d5b3f2cdd76c0382e0ba4143895958f014ed85c263ae73b9eba9e63fd375;1416.75568990625
0x03f76520b7be111b5f673742625072e895a173d9d5a9af6896ee22dff63cbe13;1439.55815572621
0x0069fe0499cc3b4b1630f86802a2168c15f56f26b388059c1ac2fc9eb2e5bcc9;1448.91045691187
0x039e14d815587cdd5ae400684e5d60848d9a134b378260cc1f2de6e7aedcdb45;1481.1239387736
0x0091549c2fe52f07266a21228406131df81b39a7f4793cf23c8cb30d4c667850;1541.8374260975
0x023b6ff6edb95b927085c73c1c77182835162174bb46c4bf4b43c30c7770dcf8;1613.49693251534
0x03ab486cb778e2cbe4a0e303224beef7ba270fc114e70bd63d77df6a47765d8d;1613.49693251534
0x03c1e4475a5f5b9e2dec32f3b4b0fa482a237d9720075fafac269dbfb3f6c381;1652.64150870022
0x04fb84449d76e6c76d03c32ea689d002875d5b544dc01e339477e4c576c37312;1680.6396974011
0x01b47104400044947b29c87862c6cf7f1e2044e82270892bbf8e06c818b12df5;1701.48130378091
0x0409a150ee31cad5d08f6c6f8a609a839802a4bf5f473d5cf809dfe0af2f9160;1750.3210988616
0x0559492ad36a43e8e269fe4bc7e70c60f31e62b68b2613e62f00e1c8b40251e7;1755.51682174253
0x004b25e415e1bce683207bb2546e585564329b58b7a9b48b43f693621482df95;1895.54821456662
0x0050aa7d139d3ea59409b8b7581a7fd37ddcb4963f8ab1aaa56eed5cd9043e6e;1895.54821456662
0x0058a1d531d3bb30a46e823f58afceb4f6d2aebd0ee18bf18c7e479fb46bb010;1895.54821456662
0x00a54d2f42fe065c92b16bf4200a2442adc4538984daff6ae11ff0d696da5f4f;1895.54821456662
0x01d631da48440c98efeade9dba0afbc3df62819946cab95a4dc586edb4be3990;1895.54821456662
0x01fb62ac54f9fa99e1417f83bcb88485556427397f717ed4e7233bc99be31bff;1895.54821456662
0x023def9f94022b6689ce44933d8603ce14f0f00608fbd60b5bf7485bdec9bae5;1895.54821456662
0x023f2965f3a603413bfd0ffa04b708b9fbd8d42a2de45dfb848b2e836162ec7d;1895.54821456662
0x02e21eade20a16450f6ce5da98ff42e5c2ccfb39fac5da921e476f792c8a4cce;1895.54821456662
0x0353916b523ba1d12af3937de9ff1b7c2bba0042bfb47cc684244df2517d9ff4;1895.54821456662
0x03662d9c59064da6fd4e35d84781c2a3411486a5cd7f6b96febdf15689869c8f;1895.54821456662
0x0387b7932196e3443803d85953581aa1c68542d00a7980fe11b031ca213e5dc5;1895.54821456662
0x03f2d924dfd946754a34370a119381dd934a1dd1fb27d838ef9cbf6a81a352f4;1895.54821456662
0x03f48063709d7bdd397d4c3e90e720e96a6e761faf1556dbca5cfd86bae98419;1895.54821456662
0x03fe890d04dd3e147cb293780a4ebdef583ff8246214393534adf1ea1e8dc733;1895.54821456662
0x0485605DCd13Fd63d5bEA3A53d98f1Ea5746D8b61Cc6A0a889472bf2EA1ABcBF;1895.54821456662
0x04c0833670ef17c4ed1cbb184d9e81d36d7ce9fa0c2aa4371bd2e4cee27e1636;1895.54821456662
0x04c4cccf65ee2985713151b64162df3a5ffb46c54ca536814eb3534384fdce1c;1895.54821456662
0x04cccc157caf9d9c9071ff28b4189b6dc44be69c8a20283477ce1868e2e489eb;1895.54821456662
0x04ed0afb243c86c3f17a642feb14ed5111cb82052cd76143c93686e414637c8b;1895.54821456662
0x05304308e2073db1dac9cbf1004d8f7efae241f87656af42bc2c664c18ad6e8b;1895.54821456662
0x06467463b5c3aa489f4d36442661fe58229acb640e8c142c1e8111e1b5504058;1895.54821456662
0x068071b41e7c4e0ce1840c7163dcf5fabcf9c7ac850a4c82338080b6fe00e482;1895.54821456662
0x06ead252e3be1afee0b42eea005b406f2da6851cac41f5d824fc45bd5e2929b5;1895.54821456662
0x07a24a4572250957182d5ecce973698311bff144cda9ad4cb59bd1786cb2535a;1895.54821456662
0x07ab2ca5c141e6a571623db29589f40924f8573f12132261df2732fa7039dee8;1895.54821456662
0x07fe401f65712bdfcdd40704a57f67ecc923291bd8a2983537fb00178d647c13;1895.54821456662
0x01e26b38272db2ba962d0a6b1c7ca7a90e449560f9cf55f84f49574bf1969ea0;1931.7697671277
0x02ed5982d37e916e05656d9665bfcf761e860243b42b7795133ba5676a4e9c5c;2001.54096133748
0x00D54dD64A91D2436935bc5a5B56514f9ce9B7523Ef2116dd826dD2f5dE8ce9c;2002.38582140423
0x02D86897DaaDeE2DFFDB5C5B734aB568fE849808105977e0384F8E5D1a0d33D7;2002.38582140423
0x037d6e90bfda5a1c498823569873b99b20ae538c0a1dc8e7e0707251e71c2c0f;2002.38582140423
0x06b01C35Bc069A1D8cC27A1F0023db7131DA1f8e13f3e00fC89eEd07F1e5871A;2002.38582140423
0x07db7a35886bfec4aeb2f70fe404333f805910e852b4844f6802440be12d57b4;2002.38582140423
0x02b6c86aef115739e2f5ecab440ea1c47ccb853990145926f13131d09d60e360;2163.64751522232
0x0639F7aD800Fcbe2aD56E3b000f9A0581759CcE989b3Ee09477055c0816A12c7;2188.58698505076
0x02974df71cad47d223f6492ec6055e7873c6e907c2ad6aeac5e5cc94e6b78950;2246.97349142186
0x059250278648b7f63a71f64a19025df97a6910b6d90d09e205cbf944a04729b8;2282.05128205128
0x02CaA88638B746499668270a2e1d65B309Ee32ef71D2dca46C0a97A53B19F8F1;2400.82560355334
0x00a975351cf03ad81d5d08f953dcc415da07012ff6d2d44a074c384feb0db35d;2402.90389270571
0x000928e2956ad7138c273120412bf2283d83e985b2426c2b8ddf146fd6b37884;2516.80816351979
0x052119c345e6c7ef3997b3b2f3c01323afc4bd9bc75aa20e4cb73a8443848b1a;2629.03577774776
0x07B7e270A3EC14D9C706535D5F3c25957500feD7862BF761739F9CE3fd2c117a;2690.74694030892
0x039f07ff01812a3ef3684b719913bce71e2854a8dc9ef99340d9624611fccc9d;2895.54821456662
0x0449e8cda692fc1f791f721b36aa4d636393e160c9b561396f07787f82d02815;2895.54821456662
0x047991fc342a58b8446c7265b1657aa169ce0323b275dab0a06c8961bf481b37;2895.54821456662
0x0012656eF1c152278d37d589aA3f595Ea20AcA64232a0D13f0a031dF523a5B98;2968.83605416021
0x055f973e925Fba11C9cEA1565ff000f196a7DdfCb73c7292774a8d5408FA6bF4;2968.83605416021
0x01394b854571da4662cbd0b8cb9ae5d4fdc6ca5afbf987ecce8b09101576cc7c;3020.05127919937
0x054e0ab67bd384312d640915b55d7e918fe2031269ec26f8fc7fde9abbd1e0a5;3206.75438520251
0x001d2866c8604932058868f0865095bece599ec576c5cc0f2ca8b4714df7128a;3210.91096350725
0x050cc09577466509912ec556a1b65a890dc06a01cf62716fe4f5e5785d5e460d;3273.79684029792
0x061d3ffd2008c523f52e388bc2b37c042f8eb5bc125fd6dae160c9021cdb67fe;3284.43710345551
0x05bb61ab3472556d0151bb4fa22e3514d1a490cb31229b7bcca33744afd5858f;3366.1909148291
0x049c691d23cf572e3318472dac01d5a6d996470aa1050af0ccadda392c073efb;3938.35794374071
0x06Ae3E526C67A3f38393034abAC34E8274A5683c2c4f00D6aeFEa98057daE5Af;4017.92466663665
0x01f756725531f4d85790382430ef13a0d9acc0eb149f443febc1bcdc1ea7ce2e;4284.43710345551
0x02ba1c396a2a3bd5dcc62fe3f9bd9f85eaa6580609bb903ccbb8aad374cf3f76;5156.63701959565
0x04a8713ab7aff5e97fb1aa7652314a5ed6102b200da75ef42078a5a01fef4093;5506.4271092037
0x0558808A3C00c778C93E3d4348687b048613993E6b03836726B5d581f9960515;8226.86183275169
